symbol,timestamp,open,high,low,close,volume
BTC-USD,2024-01-11 18:00:00,52819.20468886758,52939.23307225695,52779.19522773779,52859.21414999737,110
BTC-USD,2024-01-11 19:00:00,52720.52716856416,52859.052239487115,52674.35214492316,52766.70219220514,50
BTC-USD,2024-01-11 20:00:00,52715.52327928359,52766.68012095588,52698.47099872615,52732.57555984102,154
BTC-USD,2024-01-11 21:00:00,52470.23941877395,52731.99423806899,52382.987812342275,52557.49102520563,170
BTC-USD,2024-01-11 22:00:00,52647.98332564831,52921.34290685644,52556.863465245595,52739.10318605102,166
BTC-USD,2024-01-11 23:00:00,52503.1828044841,52738.63320494349,52424.6993376643,52581.6662713039,150
BTC-USD,2024-01-12 00:00:00,52373.58938697023,52581.29966862013,52304.35262642026,52442.826147520194,65
BTC-USD,2024-01-12 01:00:00,52538.52120939687,52827.71726569114,52442.122523965445,52634.919894828294,39
BTC-USD,2024-01-12 02:00:00,52623.296919693836,52634.918753998754,52619.42297492553,52627.17086446214,74
BTC-USD,2024-01-12 03:00:00,52582.6217396409,52627.15409769822,52567.77762028846,52597.46585899334,155
BTC-USD,2024-01-12 04:00:00,52327.454983508665,52596.84840052836,52237.657177835434,52417.2527891819,95
BTC-USD,2024-01-12 05:00:00,52488.02690111661,52701.50218819797,52416.86847208949,52559.18533014373,68
BTC-USD,2024-01-12 06:00:00,52573.664503149725,52617.149940213174,52559.16935746191,52588.15964883754,107
BTC-USD,2024-01-12 07:00:00,52602.80900951508,52646.80611624754,52588.143307270926,52617.474711759234,114
BTC-USD,2024-01-12 08:00:00,52366.05796895224,52616.93965527518,52282.43074017793,52449.685197726554,64
BTC-USD,2024-01-12 09:00:00,52355.41178906131,52449.6098274412,52324.01244293468,52386.81113518794,15
BTC-USD,2024-01-12 10:00:00,52404.73907356461,52458.596613748196,52386.78656017008,52422.69158695914,142
BTC-USD,2024-01-12 11:00:00,52522.516014671135,52824.287893663466,52421.92538834036,52623.10664100191,111
BTC-USD,2024-01-12 12:00:00,52631.861765019894,52658.14462823064,52623.100810616306,52640.622719423474,62
BTC-USD,2024-01-12 13:00:00,52683.06429199834,52810.800962243455,52640.48540191662,52725.64318208004,174
BTC-USD,2024-01-12 14:00:00,52623.77748412623,52725.55563842404,52589.85143269362,52657.70353555883,94
BTC-USD,2024-01-12 15:00:00,52728.91218333937,52943.6999593131,52657.3162580148,52800.50810866395,87
BTC-USD,2024-01-12 16:00:00,52696.55843922105,52800.41707419613,52661.93889422936,52731.17798421274,182
BTC-USD,2024-01-12 17:00:00,52607.99654158012,52731.04996008328,52566.978735412406,52649.01434774784,13
BTC-USD,2024-01-12 18:00:00,52686.42684720181,52798.984280399345,52648.90770280263,52723.94599160099,41
BTC-USD,2024-01-12 19:00:00,52546.19265745648,52723.679246430365,52487.03046113185,52605.35485378111,43
BTC-USD,2024-01-12 20:00:00,52474.77213834071,52605.210629477784,52431.292641295026,52518.251635386405,163
BTC-USD,2024-01-12 21:00:00,52470.386047135355,52518.23223859048,52454.43731665032,52486.334777620395,171
BTC-USD,2024-01-12 22:00:00,52553.10839846476,52754.453882323956,52485.99323717836,52620.22355975116,59
BTC-USD,2024-01-12 23:00:00,52605.76976237757,52620.22179500705,52600.95241816774,52610.587106587394,21
BTC-USD,2024-01-13 00:00:00,52521.72039035953,52610.520341592506,52492.1204066152,52551.32037410385,160
BTC-USD,2024-01-13 01:00:00,52684.08403982843,53086.441140844865,52549.965006156286,52818.203073500576,94
BTC-USD,2024-01-13 02:00:00,52878.7844861524,53061.36639961165,52817.92384833265,52939.64512397215,112
BTC-USD,2024-01-13 03:00:00,52967.420439136054,53050.92162375322,52939.58671093033,52995.25416734177,175
BTC-USD,2024-01-13 04:00:00,53006.0138487896,53038.31912903568,52995.245422040905,53016.78227553829,59
BTC-USD,2024-01-13 05:00:00,53019.41020156159,53027.295543068096,53016.78175439276,53022.03864873043,107
BTC-USD,2024-01-13 06:00:00,53065.62258939689,53196.805741035554,53021.894872184,53109.35030660978,188
BTC-USD,2024-01-13 07:00:00,53217.9072853697,53546.26293898467,53108.45540083137,53327.35916990802,61
BTC-USD,2024-01-13 08:00:00,53003.157782401446,53326.48080903164,52895.38344019138,53110.93212461151,88
BTC-USD,2024-01-13 09:00:00,53214.69017534025,53528.415956605386,53110.11491491854,53319.26543576196,39
BTC-USD,2024-01-13 10:00:00,53371.498081559665,53528.81245487244,53319.059957122074,53423.936205997255,142
BTC-USD,2024-01-13 11:00:00,53441.591846272386,53494.628878230236,53423.91283561977,53459.270856925,38
BTC-USD,2024-01-13 12:00:00,53186.39633273319,53458.650406118126,53095.644974938215,53277.14769052817,78
BTC-USD,2024-01-13 13:00:00,53268.26975043249,53277.147032971625,53265.31065625278,53271.228844612204,43
BTC-USD,2024-01-13 14:00:00,53028.054071248145,53270.734483551954,52947.16060048021,53108.94754201608,135
BTC-USD,2024-01-13 15:00:00,53172.837964090126,53365.43602275738,53108.63861120104,53237.03731697921,52
BTC-USD,2024-01-13 16:00:00,53217.408624062526,53237.03409993121,53210.866798772964,53223.95044935209,160
BTC-USD,2024-01-13 17:00:00,53211.92717901183,53223.949242096554,53207.91982465026,53215.9345333734,192
BTC-USD,2024-01-13 18:00:00,52934.62677990084,53215.27207082823,52841.07834959171,53028.17521020997,153
BTC-USD,2024-01-13 19:00:00,53107.47297832968,53346.797830907635,53027.69802747036,53187.247929189,17
BTC-USD,2024-01-13 20:00:00,53217.011407036305,53306.50215620861,53187.1811573122,53246.84165676041,34
BTC-USD,2024-01-13 21:00:00,53101.2264106064,53246.664455966355,53052.747062153074,53149.70575905972,105
BTC-USD,2024-01-13 22:00:00,53258.48438098249,53587.513919949255,53148.80786799357,53368.16089397141,187
BTC-USD,2024-01-13 23:00:00,53317.040811300336,53368.13912172264,53300.00804115956,53334.0735814411,70
BTC-USD,2024-01-14 00:00:00,53249.261177152985,53334.01359700496,53221.01037053566,53277.51198377031,70
BTC-USD,2024-01-14 01:00:00,53150.85209383403,53277.378012708075,53108.67678754268,53193.02740012538,31
BTC-USD,2024-01-14 02:00:00,52964.39560929777,53192.58981068878,52888.330875500775,53040.460343094775,43
BTC-USD,2024-01-14 03:00:00,53009.98726720102,53040.45255997525,52999.83216960961,53020.14236479243,186
BTC-USD,2024-01-14 04:00:00,53123.90304018857,53437.64105152961,53019.323703074886,53228.48237730225,82
BTC-USD,2024-01-14 05:00:00,53230.359270275774,53235.99074348332,53228.48211253992,53232.23642801162,35
BTC-USD,2024-01-14 06:00:00,53259.60095884014,53341.86370324874,53232.18004403729,53287.02187364301,65
BTC-USD,2024-01-14 07:00:00,53351.05863464427,53544.096844413136,53286.71256472132,53415.40470456723,103
BTC-USD,2024-01-14 08:00:00,53354.67750178836,53415.374004661804,53334.44533416388,53374.909669412846,90
BTC-USD,2024-01-14 09:00:00,53205.36469463478,53374.669971667536,53148.92960229054,53261.799786979034,35
BTC-USD,2024-01-14 10:00:00,53271.28384756259,53299.756309107455,53261.793027047635,53280.774668077545,56
BTC-USD,2024-01-14 11:00:00,53282.67321766301,53288.369678345516,53280.774397435496,53284.57203789051,136
BTC-USD,2024-01-14 12:00:00,53278.94580850192,53284.57177384957,53277.07048671936,53280.82113028447,37
BTC-USD,2024-01-14 13:00:00,53283.83429667923,53292.87584115319,53280.82044852124,53286.84814483722,87
BTC-USD,2024-01-14 14:00:00,53374.21490982365,53638.0454833794,53286.27138530506,53462.15843434223,23
BTC-USD,2024-01-14 15:00:00,53422.22305306811,53462.145171674725,53408.915680199236,53435.53042593698,196
BTC-USD,2024-01-14 16:00:00,53480.948079064176,53617.665854154715,53435.37548736733,53526.52067076102,120
BTC-USD,2024-01-14 17:00:00,53367.98285096022,53526.31169953412,53315.206568102265,53420.75913381819,160
BTC-USD,2024-01-14 18:00:00,53584.222478964606,54080.689343946666,53418.73352397058,53749.711433958626,27
BTC-USD,2024-01-14 19:00:00,53809.75351744224,53990.688237501236,53749.44194408924,53870.06509079524,47
BTC-USD,2024-01-14 20:00:00,53610.72502898185,53869.50900739915,53524.46370284274,53696.98635512095,128
BTC-USD,2024-01-14 21:00:00,53707.90729336314,53740.69678311012,53696.977463447474,53718.8371232788,37
BTC-USD,2024-01-14 22:00:00,53614.682607925424,53718.747293243825,53579.99437948596,53649.37083636489,53
BTC-USD,2024-01-14 23:00:00,53475.42323887808,53649.119811799086,53417.524381237745,53533.322096518415,34
BTC-USD,2024-01-15 00:00:00,53544.99918570989,53580.0610451117,53533.31189924262,53556.686472177156,77
BTC-USD,2024-01-15 01:00:00,53605.36445879999,53751.93128221936,53556.50885099354,53654.220066606445,147
BTC-USD,2024-01-15 02:00:00,53652.93677587216,53654.220052964745,53652.509016841286,53653.36453490302,120
BTC-USD,2024-01-15 03:00:00,53732.533490361544,53971.450518236954,53652.89448106974,53812.172499653345,120
BTC-USD,2024-01-15 04:00:00,53833.763991693,53898.64259494037,53812.13779061054,53855.390192775456,177
BTC-USD,2024-01-15 05:00:00,53943.795115215995,54210.762837386435,53854.805874492515,54032.784355939475,122
BTC-USD,2024-01-15 06:00:00,53707.79642583938,54031.91327627063,53599.75747569564,53815.83537598313,110
BTC-USD,2024-01-15 07:00:00,53873.15877934723,54045.86484307133,53815.5900914392,53930.72746725526,15
BTC-USD,2024-01-15 08:00:00,53942.91015565399,53979.49127484284,53930.71644925771,53955.10386205027,196
BTC-USD,2024-01-15 09:00:00,54000.33642661725,54136.49069429429,53954.9516707249,54045.721182509595,193
BTC-USD,2024-01-15 10:00:00,53709.08456552354,54044.78667316949,53597.18386297489,53820.98526807219,130
BTC-USD,2024-01-15 11:00:00,53817.51790681307,53820.98516878884,53816.36215282115,53818.67366080499,42
BTC-USD,2024-01-15 12:00:00,53785.379717422045,53818.664504201726,53774.28478849549,53796.47464634861,103
BTC-USD,2024-01-15 13:00:00,53429.39584672213,53795.35803421726,53307.40845089043,53551.38324255384,84
BTC-USD,2024-01-15 14:00:00,53560.696138729996,53588.6542755895,53551.376759776824,53570.01551768316,84
BTC-USD,2024-01-15 15:00:00,53618.56192379945,53764.73099126164,53569.838901312054,53667.28494628685,13
BTC-USD,2024-01-15 16:00:00,53763.280655994204,54053.34317359183,53666.593150128334,53859.96816186008,71
BTC-USD,2024-01-15 17:00:00,53847.92982144545,53859.96696586946,53843.91743997077,53851.942202920116,194
BTC-USD,2024-01-15 18:00:00,53867.333981775795,53913.562169493285,53851.924585869965,53882.743377681625,35
BTC-USD,2024-01-15 19:00:00,53978.47974956699,54267.74470184267,53882.058098808426,54074.90140032555,188
BTC-USD,2024-01-15 20:00:00,54005.03630328829,54074.86125899452,53981.76131805288,54028.3112885237,163
BTC-USD,2024-01-15 21:00:00,54055.00545662611,54135.246542319655,54028.25842806161,54081.75248519063,127
BTC-USD,2024-01-15 22:00:00,53934.24862805184,54081.573465663474,53885.14034884796,53983.35690725572,29
BTC-USD,2024-01-15 23:00:00,54017.78792251182,54121.345167255124,53983.26884093073,54052.30700409292,122
BTC-USD,2024-01-16 00:00:00,54151.77177080005,54452.37875811424,54051.56944169532,54251.97409990478,151
BTC-USD,2024-01-16 01:00:00,54266.39502356599,54309.70384289086,54251.95875045771,54280.83129667428,73
BTC-USD,2024-01-16 02:00:00,54281.53429871062,54283.64341408194,54280.83126025351,54282.237337167724,109
BTC-USD,2024-01-16 03:00:00,54139.71592885594,54282.07083220504,54092.264294406246,54187.167563305644,86
BTC-USD,2024-01-16 04:00:00,54081.25015331878,54187.07546889564,54045.97504812649,54116.525258511065,187
BTC-USD,2024-01-16 05:00:00,54119.090066744524,54126.78595040523,54116.524772190955,54121.65536129809,19
BTC-USD,2024-01-16 06:00:00,54229.305069692695,54554.84426781902,54120.792003650575,54337.8181357348,139
BTC-USD,2024-01-16 07:00:00,54445.19616742108,54769.89689286349,54336.962592273616,54553.42974256855,22
BTC-USD,2024-01-16 08:00:00,54458.1214123424,54553.355680718145,54426.376656217144,54489.86616846765,72
BTC-USD,2024-01-16 09:00:00,54504.07550664307,54546.748032088704,54489.85133149452,54518.299681791614,110
BTC-USD,2024-01-16 10:00:00,54647.96901712248,55040.7136102167,54517.05415275775,54778.88388148722,172
BTC-USD,2024-01-16 11:00:00,54679.59645324548,54778.80383488751,54646.52732603148,54712.66558045949,103
BTC-USD,2024-01-16 12:00:00,54620.82493820402,54712.597012122504,54590.234246897875,54651.415629510186,126
BTC-USD,2024-01-16 13:00:00,54733.419800676165,54980.91780562331,54650.92046569378,54815.91913565854,129
BTC-USD,2024-01-16 14:00:00,54852.49276825977,54962.50727693183,54815.82126536908,54889.164271150454,73
BTC-USD,2024-01-16 15:00:00,54858.011850253686,54889.15641112348,54847.63032996375,54868.393370543614,159
BTC-USD,2024-01-16 16:00:00,54897.54774738489,54985.197168557286,54868.33127366076,54926.76422110902,69
BTC-USD,2024-01-16 17:00:00,54964.95926674447,55079.86401473059,54926.65768408241,55003.260849406506,39
BTC-USD,2024-01-16 18:00:00,54930.2767128114,55003.2177826439,54905.963022867225,54954.590402755566,92
BTC-USD,2024-01-16 19:00:00,54979.77550580452,55055.46957420725,54954.54414967028,55005.00686193877,132
BTC-USD,2024-01-16 20:00:00,55045.780022109466,55168.46326547475,55004.88560765437,55086.67443656456,98
BTC-USD,2024-01-16 21:00:00,55100.079116016386,55140.33233492723,55086.66137637944,55113.496855653335,51
BTC-USD,2024-01-16 22:00:00,55179.54090720533,55378.62735088225,55113.178759313036,55245.90305509764,48
BTC-USD,2024-01-16 23:00:00,55178.28797731064,55245.866255688896,55155.76188451789,55200.81407010339,113
BTC-USD,2024-01-17 00:00:00,55088.84893453032,55200.71304497953,55051.56089771391,55126.13697134672,175
BTC-USD,2024-01-17 01:00:00,54757.83699117846,55125.04009980879,54635.43595496834,54880.23802738857,106
BTC-USD,2024-01-17 02:00:00,54881.24879518779,54884.281321994145,54880.237952919015,54882.25963745658,162
BTC-USD,2024-01-17 03:00:00,54973.9578184729,55250.9032824532,54881.64266381281,55066.272973133004,154
BTC-USD,2024-01-17 04:00:00,55026.76724028435,55066.2603725525,55013.60286286163,55039.931617707065,62
BTC-USD,2024-01-17 05:00:00,55085.16067998066,55221.29534263508,55039.782459095855,55130.53890086547,113
BTC-USD,2024-01-17 06:00:00,55143.87486804213,55183.92151839991,55130.52598458953,55157.22375149472,143
BTC-USD,2024-01-17 07:00:00,54904.23127276111,55156.706958052615,54820.07271099728,54988.38983452495,76
BTC-USD,2024-01-17 08:00:00,54744.71503700102,54987.90896825136,54663.6503932509,54825.77968075113,24
BTC-USD,2024-01-17 09:00:00,54888.34344468946,55076.89539596546,54825.492794264115,54951.19409511479,120
BTC-USD,2024-01-17 10:00:00,54985.92220792619,55090.37058435765,54951.106082449034,55020.738333403344,164
BTC-USD,2024-01-17 11:00:00,55145.10615204653,55521.61388150566,55019.60357556014,55270.608728532905,173
BTC-USD,2024-01-17 12:00:00,55324.12149292057,55485.28393555344,55270.40067870961,55377.84230713153,42
BTC-USD,2024-01-17 13:00:00,55417.699624280765,55537.61681036026,55377.72722892092,55457.672019640595,95
BTC-USD,2024-01-17 14:00:00,55449.0610183884,55457.67142535785,55446.19088273192,55451.93115404488,83
BTC-USD,2024-01-17 15:00:00,55553.63914131113,55861.018269748434,55451.179431832024,55656.09885079023,106
BTC-USD,2024-01-17 16:00:00,55660.94204884699,55675.47670224411,55656.09716438128,55665.786933312695,56
BTC-USD,2024-01-17 17:00:00,55507.68333824025,55665.587103003774,55455.04874998573,55560.317926494754,118
BTC-USD,2024-01-17 18:00:00,55515.34300807044,55560.30174011162,55500.35676405672,55530.32925208417,166
BTC-USD,2024-01-17 19:00:00,55367.38243160521,55530.11646465778,55313.13775392102,55421.6271092894,145
BTC-USD,2024-01-17 20:00:00,55350.584427033486,55421.58661214133,55326.91703199753,55374.25182206943,85
BTC-USD,2024-01-17 21:00:00,55282.47860791886,55374.18417304026,55251.91008621173,55313.04712962599,182
BTC-USD,2024-01-17 22:00:00,55361.06402581728,55505.61665670146,55312.87981552255,55409.248236112006,173
BTC-USD,2024-01-17 23:00:00,55484.15945361317,55710.115048930464,55408.84092184075,55559.4779853856,45
BTC-USD,2024-01-18 00:00:00,55599.317865653764,55719.18130774685,55559.363384956065,55639.272346351456,157
BTC-USD,2024-01-18 01:00:00,55726.21870867914,55988.69849916752,55638.725445183016,55813.71197217527,20
BTC-USD,2024-01-18 02:00:00,55794.964565702845,55813.7091730405,55788.71636325696,55801.21276814873,143
BTC-USD,2024-01-18 03:00:00,55819.4156963101,55874.09582970686,55801.18898517784,55837.64240744235,32
BTC-USD,2024-01-18 04:00:00,55874.13282423261,55983.890987001054,55837.54676997646,55910.71887848876,149
BTC-USD,2024-01-18 05:00:00,55901.395887250816,55910.718187509294,55898.28845383133,55904.50332067031,150
BTC-USD,2024-01-18 06:00:00,55952.93577973276,56098.738418657245,55904.334900091264,56001.53665937426,180
BTC-USD,2024-01-18 07:00:00,55844.29622037371,56001.34019287818,55791.94822953889,55896.644211208535,109
BTC-USD,2024-01-18 08:00:00,55795.62684291092,55896.56300805686,55761.981454528934,55829.272231292896,146
BTC-USD,2024-01-18 09:00:00,55901.76428274814,56120.37587806219,55828.893750976786,55974.634814519486,60
BTC-USD,2024-01-18 10:00:00,55984.92383264044,56015.81359910573,55974.62724381867,55995.2204214622,20
BTC-USD,2024-01-18 11:00:00,56000.824165789476,56017.64213103026,55995.218177375886,56006.43015420307,160
BTC-USD,2024-01-18 12:00:00,55951.1179641414,56006.40586507141,55932.688663831395,55969.5472644514,99
BTC-USD,2024-01-18 13:00:00,55890.60770243989,55969.497750512506,55864.311019749024,55916.904385130765,119
BTC-USD,2024-01-18 14:00:00,55940.30496998019,56010.62443617994,55916.8651479136,55963.744792046775,10
BTC-USD,2024-01-18 15:00:00,55898.40367909415,55963.71086787764,55876.63461616632,55920.17274202198,72
BTC-USD,2024-01-18 16:00:00,55743.37070643266,55919.92395116763,55684.519624854336,55802.22178801098,152
BTC-USD,2024-01-18 17:00:00,55680.162349422644,55802.10301131544,55639.51546212504,55720.80923672024,158
BTC-USD,2024-01-18 18:00:00,55798.442827593964,56032.648850211466,55720.37415338812,55876.511501799796,189
BTC-USD,2024-01-18 19:00:00,55760.8334583588,55876.404967381066,55722.30962201804,55799.357294699555,66
BTC-USD,2024-01-18 20:00:00,55846.83104421062,55989.73863374474,55799.195181032585,55894.46690738866,84
BTC-USD,2024-01-18 21:00:00,55505.91984763149,55893.26275679964,55376.805544575436,55635.03415068754,47
BTC-USD,2024-01-18 22:00:00,55419.91824785316,55634.66384409544,55348.336382439076,55491.500113267255,171
BTC-USD,2024-01-18 23:00:00,55276.08866569663,55491.12782544854,55204.40894577932,55347.768385613934,100
BTC-USD,2024-01-19 00:00:00,55098.494299241844,55347.26841755519,55015.5695931374,55181.419005346295,117
BTC-USD,2024-01-19 01:00:00,55138.263298973965,55181.403999791015,55123.883065368274,55152.64353257965,188
BTC-USD,2024-01-19 02:00:00,55178.63383671742,55256.7519998513,55152.59444900612,55204.67322442871,189
BTC-USD,2024-01-19 03:00:00,54951.58118664201,55204.15646919981,54867.389425789406,55035.77294749461,97
BTC-USD,2024-01-19 04:00:00,55092.82676256589,55264.70091647788,55035.535377928565,55150.11814720322,159
BTC-USD,2024-01-19 05:00:00,55034.65182982695,55150.010603232564,54996.19890535841,55073.10475429549,163
BTC-USD,2024-01-19 06:00:00,55028.687112924155,55073.08882690513,55013.88654159716,55043.487684251144,72
BTC-USD,2024-01-19 07:00:00,54860.901339007905,55043.21810335686,54800.12908422492,54921.67359379089,198
BTC-USD,2024-01-19 08:00:00,54826.42442503884,54921.60012023646,54794.6991933063,54858.14965677138,150
BTC-USD,2024-01-19 09:00:00,54708.3860687118,54857.967721783214,54658.525517688,54758.246619735604,188
BTC-USD,2024-01-19 10:00:00,54769.08909675601,54801.64231078524,54758.23802541293,54779.940168099085,41
BTC-USD,2024-01-19 11:00:00,54756.218287135656,54779.93560165893,54748.31251562789,54764.124058643414,167
BTC-USD,2024-01-19 12:00:00,54904.140468974714,55328.52999160345,54762.67729476515,55045.603643184295,27
BTC-USD,2024-01-19 13:00:00,54862.91488080679,55045.33376994221,54802.10858442833,54923.72117718527,10
BTC-USD,2024-01-19 14:00:00,54881.71542595046,54923.706894077935,54867.718269907964,54895.71258199295,122
BTC-USD,2024-01-19 15:00:00,54978.02700117467,55226.46034458893,54895.215886703256,55060.83811564609,123
BTC-USD,2024-01-19 16:00:00,55148.20040518543,55411.961275714995,55060.28011500892,55236.120695361955,141
BTC-USD,2024-01-19 17:00:00,55233.15064483399,55236.12062438256,55232.160651651146,55234.14063801685,138
BTC-USD,2024-01-19 18:00:00,55140.103823456426,55234.06942907961,55108.781954915365,55171.42569199749,140
BTC-USD,2024-01-19 19:00:00,55134.7660370571,55171.4148625,55122.549761909475,55146.98231220474,41
BTC-USD,2024-01-19 20:00:00,55175.28746275713,55260.37761060891,55146.92408013987,55203.65084537439,171
BTC-USD,2024-01-19 21:00:00,55154.910069232086,55203.63171140676,55138.66952184054,55171.15061662364,133
BTC-USD,2024-01-19 22:00:00,55238.4161542862,55441.20173068522,55170.820962153186,55306.0113464192,76
BTC-USD,2024-01-19 23:00:00,54945.774793875724,55304.9654692692,54826.04456874456,55065.50501900688,196
BTC-USD,2024-01-20 00:00:00,55206.37075521313,55633.33705206343,55064.04865626303,55348.69285416323,76
BTC-USD,2024-01-20 01:00:00,55356.93764867971,55381.68677884739,55348.687938623814,55365.1873587356,60
BTC-USD,2024-01-20 02:00:00,55162.3627398757,55364.856585761656,55094.864791247055,55229.860688504355,171
BTC-USD,2024-01-20 03:00:00,55269.18333842308,55387.488212484175,55229.74838040271,55308.61829644344,44
BTC-USD,2024-01-20 04:00:00,55353.558714650644,55488.81958946701,55308.47175637852,55398.645672922765,129
BTC-USD,2024-01-20 05:00:00,55242.45071116749,55398.44969953398,55190.451048378665,55294.45037395632,55
BTC-USD,2024-01-20 06:00:00,55234.58650608341,55294.421555246794,55214.64148969561,55254.5315224712,174
BTC-USD,2024-01-20 07:00:00,55318.44121841696,55511.06148156925,55254.23446403286,55382.64797280106,191
BTC-USD,2024-01-20 08:00:00,55273.497854014844,55382.552281413686,55237.146378215235,55309.84932981446,185
BTC-USD,2024-01-20 09:00:00,55154.41151957141,55309.65494098726,55102.66371243279,55206.159326710025,16
BTC-USD,2024-01-20 10:00:00,55281.20860738494,55507.58744940979,55205.748993376656,55356.66822139322,94
BTC-USD,2024-01-20 11:00:00,55399.222774729176,55527.28020407346,55356.53696494774,55441.9085845106,156
BTC-USD,2024-01-20 12:00:00,55517.51088154438,55745.56169042389,55441.49394525121,55593.52781783755,138
BTC-USD,2024-01-20 13:00:00,55646.69843102052,55806.82285591619,55593.32362272197,55700.07323931908,56
BTC-USD,2024-01-20 14:00:00,55449.897126546064,55699.572834316714,55366.671890622514,55533.122362469614,139
BTC-USD,2024-01-20 15:00:00,55596.239210911706,55786.454526888585,55532.83410558607,55659.64431623733,128
BTC-USD,2024-01-20 16:00:00,55701.678893392884,55828.164717873595,55659.516951899306,55743.840834886454,175
BTC-USD,2024-01-20 17:00:00,55507.76122279831,55743.395633847416,55429.21641911527,55586.30602648135,146
BTC-USD,2024-01-20 18:00:00,55294.24118116881,55585.622391627716,55197.11411101584,55391.36825132178,95
BTC-USD,2024-01-20 19:00:00,55300.84918261955,55391.30245961658,55270.698090287224,55331.0002749519,117
BTC-USD,2024-01-20 20:00:00,55384.66768294216,55546.29698819428,55330.79124785812,55438.5441180262,137
BTC-USD,2024-01-20 21:00:00,55433.39538326107,55438.54390549405,55431.67920918341,55435.11155733873,123
BTC-USD,2024-01-20 22:00:00,55554.0725030267,55914.04533143776,55434.081560223014,55674.06344583038,112
BTC-USD,2024-01-20 23:00:00,55711.440418991755,55823.873267733885,55673.96280274438,55748.918035239134,31
BTC-USD,2024-01-21 00:00:00,55533.6144903229,55748.547840870764,55461.97004014027,55605.25894050552,46
BTC-USD,2024-01-21 01:00:00,55610.86378901499,55627.685116707486,55605.25667978417,55616.470898245825,84
BTC-USD,2024-01-21 02:00:00,55623.17925210008,55643.31402813829,55616.46766008734,55629.890844112815,51
BTC-USD,2024-01-21 03:00:00,55702.690832851906,55922.24005828671,55629.507757706975,55775.87390799684,109
BTC-USD,2024-01-21 04:00:00,55648.82962825142,55775.745165681066,55606.5244491082,55691.134807394636,174
BTC-USD,2024-01-21 05:00:00,55690.57496744358,55691.134804893365,55690.38835496031,55690.76157992684,162
BTC-USD,2024-01-21 06:00:00,55791.24949918519,56094.90493850252,55690.031019412745,55892.46797895763,126
BTC-USD,2024-01-21 07:00:00,55888.972161483645,55892.46788177832,55887.80692138542,55890.13740158187,115
BTC-USD,2024-01-21 08:00:00,55819.02911874838,55890.09716988341,55795.33976837004,55842.718469126725,40
BTC-USD,2024-01-21 09:00:00,55734.50684506863,55842.625192456515,55698.46739593934,55770.54629419793,143
BTC-USD,2024-01-21 10:00:00,55618.95680457776,55770.362946320616,55568.48809066348,55669.42551849205,62
BTC-USD,2024-01-21 11:00:00,55716.35574522831,55857.622788411245,55669.266730834,55763.444759622624,147
BTC-USD,2024-01-21 12:00:00,55736.998696233975,55763.43918415226,55728.185200261214,55745.81219220674,199
BTC-USD,2024-01-21 13:00:00,55790.70385228711,55925.81404632816,55745.66712094009,55835.74058363413,131
BTC-USD,2024-01-21 14:00:00,55525.4347422584,55834.9722323901,55422.255578881166,55628.61390563563,63
BTC-USD,2024-01-21 15:00:00,55463.57545550384,55628.39600287492,55408.63527304682,55518.51563796087,116
BTC-USD,2024-01-21 16:00:00,55481.04527821084,55518.504394871496,55468.55890599063,55493.53165043106,173
BTC-USD,2024-01-21 17:00:00,55560.3833546746,55761.9095679275,55493.207950256976,55627.55875909224,122
BTC-USD,2024-01-21 18:00:00,55669.1078513014,55794.12864870758,55627.43425216601,55710.78145043679,63
BTC-USD,2024-01-21 19:00:00,55794.15072950696,56045.76470713849,55710.27940362978,55878.022055384135,107
